Index,Destination,Coverage,Datatype,DestCode,Origin,OrigCode,y1990,y1995,y2000,y2005,y2010,y2015,y2020,y2024,DestCodeA3,OrigCodeA3,DestContinent,DestPopulation,OrigContinent,OrigPopulation
7080,Tanzania,,B R,834,Lesotho,426,79,106,113,134,140,149,132,143,TZA,LSO,Africa,69542,Africa,2350
7081,Tanzania,,B R,834,Namibia,516,370,494,526,571,613,644,573,622,TZA,NAM,Africa,69542,Africa,3062
7082,Tanzania,,B R,834,South Africa,710,409,547,582,659,678,712,633,687,TZA,ZAF,Africa,69542,Africa,64386
7085,Tanzania,,B R,834,India,356,4968,6308,6642,7198,7629,8010,7135,7744,TZA,IND,Africa,69542,Asia,1457435
7086,Tanzania,,B R,834,Pakistan,586,407,517,545,617,635,668,595,646,TZA,PAK,Africa,69542,Asia,253203
7089,Tanzania,,B R,834,UK,826,682,866,912,1015,1040,1061,944,1025,TZA,GBR,Africa,69542,Europe,69353
7091,Tanzania,,B R,834,Italy,380,360,457,482,536,550,575,511,555,TZA,ITA,Africa,69542,Europe,59251
7093,Tanzania,,B R,834,Germany,276,605,769,810,901,924,967,861,934,TZA,DEU,Africa,69542,Europe,84409
7095,Tanzania,,B R,834,Canada,124,184,234,247,275,282,294,261,283,TZA,CAN,Africa,69542,North America,39946
7096,Tanzania,,B R,834,USA,840,808,1027,1082,1204,1234,1291,1149,1247,TZA,USA,Africa,69542,North America,346374
7097,Tanzania,,B R,834,Others,2003,4422,5752,7787,9189,7026,41071,36373,39477,TZA,###,Africa,69542,World,0
7121,Zambia,,B R,894,Burundi,108,0,271,1796,3825,3243,4856,7018,9305,ZMB,BDI,Africa,21612,Africa,14221
7122,Zambia,,B R,894,Kenya,404,433,328,249,364,536,472,660,875,ZMB,KEN,Africa,21612,Africa,56981
7123,Zambia,,B R,894,Malawi,454,17073,12382,6937,9665,13467,10363,13422,17796,ZMB,MWI,Africa,21612,Africa,21934
7124,Zambia,,B R,894,Mozambique,508,41455,3127,545,842,1301,1146,1603,2125,ZMB,MOZ,Africa,21612,Africa,35134
7125,Zambia,,B R,894,Rwanda,646,0,2285,5662,6873,7462,6573,9202,12201,ZMB,RWA,Africa,21612,Africa,14407
7126,Zambia,,B R,894,Uganda,800,349,359,370,355,456,401,559,741,ZMB,UGA,Africa,21612,Africa,50698
7127,Zambia,,B R,894,Tanzania,834,6930,6172,4322,5057,5918,4726,6617,8773,ZMB,TZA,Africa,21612,Africa,69542
7128,Zambia,,B R,894,Zimbabwe,716,34829,23707,9056,12444,17226,13175,16816,22297,ZMB,ZWE,Africa,21612,Africa,16790
7130,Zambia,,B R,894,Angola,24,123807,141001,238248,98687,37306,27864,31424,41665,ZMB,AGO,Africa,21612,Africa,38459
7131,Zambia,,B R,894,Cameroon,120,10,13,18,66,243,214,299,396,ZMB,CMR,Africa,21612,Africa,29500
7132,Zambia,,B R,894,Congo,178,116,456,4330,5632,8481,7471,10460,13869,ZMB,COG,Africa,21612,Africa,6408
7133,Zambia,,B R,894,DR Congo,180,27297,31525,58237,73742,20933,26440,50661,67171,ZMB,COD,Africa,21612,Africa,111036
7135,Zambia,,B R,894,Egypt,818,235,139,83,116,164,144,200,265,ZMB,EGY,Africa,21612,Africa,117498
7137,Zambia,,B R,894,Botswana,72,469,228,111,319,918,808,1130,1498,ZMB,BWA,Africa,21612,Africa,2542
7138,Zambia,,B R,894,Namibia,516,2360,473,101,251,630,554,774,1026,ZMB,NAM,Africa,21612,Africa,3062
7139,Zambia,,B R,894,South Africa,710,6328,2660,1535,2170,3072,2706,3788,5022,ZMB,ZAF,Africa,21612,Africa,64386
7141,Zambia,,B R,894,Ghana,288,484,283,166,170,175,154,214,284,ZMB,GHA,Africa,21612,Africa,34746
7142,Zambia,,B R,894,Mali,466,220,206,194,205,217,191,267,354,ZMB,MLI,Africa,21612,Africa,24835
7143,Zambia,,B R,894,Nigeria,566,160,148,138,263,508,447,625,829,ZMB,NGA,Africa,21612,Africa,235088
7144,Zambia,,B R,894,Senegal,686,115,138,166,153,142,125,175,232,ZMB,SEN,Africa,21612,Africa,18716
7147,Zambia,,B R,894,China,156,100,128,166,408,1007,887,1241,1645,ZMB,CHN,Africa,21612,Asia,1417734
7148,Zambia,,B R,894,Japan,392,146,137,129,113,100,88,123,163,ZMB,JPN,Africa,21612,Asia,123435
7150,Zambia,,B R,894,India,356,4284,3854,3468,4007,4630,4078,5709,7569,ZMB,IND,Africa,21612,Asia,1457435
7153,Zambia,,B R,894,UK,826,1987,1434,1036,1154,1286,1132,1584,2100,ZMB,GBR,Africa,21612,Europe,69353
7155,Zambia,,B R,894,France,250,65,59,55,62,70,61,84,111,ZMB,FRA,Africa,21612,Europe,66601
7156,Zambia,,B R,894,Germany,276,311,220,157,209,279,245,341,452,ZMB,DEU,Africa,21612,Europe,84409
7158,Zambia,,B R,894,Canada,124,227,188,157,177,200,176,246,326,ZMB,CAN,Africa,21612,North America,39946
7159,Zambia,,B R,894,USA,840,459,460,462,662,949,836,1169,1550,ZMB,USA,Africa,21612,North America,346374
7162,Zambia,,B R,894,Australia,36,81,81,83,148,264,232,323,428,ZMB,AUS,Africa,21612,Oceania,26845
7163,Zambia,,B R,894,Others,2003,9133,11876,5726,24756,18779,15542,21221,28137,ZMB,###,Africa,21612,World,0
7183,Zimbabwe,,B R,716,Malawi,454,69618,67945,92989,102211,103681,104247,108491,111872,ZWE,MWI,Africa,16790,Africa,21934
7184,Zimbabwe,,B R,716,Mozambique,508,482855,266322,197838,145402,117799,118442,122923,126753,ZWE,MOZ,Africa,16790,Africa,35134
7185,Zimbabwe,,B R,716,Zambia,894,18966,22815,26337,29759,30373,30538,31692,32680,ZWE,ZMB,Africa,16790,Africa,21612
7187,Zimbabwe,,B R,716,Botswana,72,2945,2924,4012,4134,3705,3725,3865,3985,ZWE,BWA,Africa,16790,Africa,2542
7188,Zimbabwe,,B R,716,South Africa,710,11426,15313,17024,19010,18910,19013,19731,20346,ZWE,ZAF,Africa,16790,Africa,64386
7191,Zimbabwe,,B R,716,UK,826,19136,18132,23747,19394,12174,12243,12705,13101,ZWE,GBR,Africa,16790,Europe,69353
7192,Zimbabwe,,B R,716,Others,2003,29675,37775,48162,82316,111665,112274,116734,120371,ZWE,###,Africa,16790,World,0
7320,Angola,,B R,24,Mozambique,508,97,113,128,169,205,235,248,256,AGO,MOZ,Africa,38459,Africa,35134
7321,Angola,,B R,24,Rwanda,646,46,115,183,536,879,1186,1260,1299,AGO,RWA,Africa,38459,Africa,14407
7322,Angola,,B R,24,Zambia,894,119,139,158,209,254,290,307,316,AGO,ZMB,Africa,38459,Africa,21612
7324,Angola,,B R,24,Chad,148,12,14,16,22,27,31,1889,1947,AGO,TCD,Africa,38459,Africa,20728
7325,Angola,,B R,24,Congo,178,410,477,543,715,870,997,1059,1091,AGO,COG,Africa,38459,Africa,6408
7326,Angola,,B R,24,DR Congo,180,12178,14957,17735,24738,31210,75667,90444,93210,AGO,COD,Africa,38459,Africa,111036
7327,Angola,,B R,24,Sao Tome and Principe,678,3112,3617,4121,5417,6593,6441,6852,7062,AGO,STP,Africa,38459,Africa,238
7329,Angola,,B R,24,Namibia,516,345,401,457,601,732,839,890,917,AGO,NAM,Africa,38459,Africa,3062
7330,Angola,,B R,24,South Africa,710,2437,2832,3226,4241,5162,5917,6295,6487,AGO,ZAF,Africa,38459,Africa,64386
7332,Angola,,B R,24,Cabo Verde,132,3569,4147,4724,6209,7558,8662,9215,9497,AGO,CPV,Africa,38459,Africa,526
7333,Angola,,B R,24,Côte d'Ivoire,384,5,6,7,21,1424,6448,12644,13031,AGO,CIV,Africa,38459,Africa,32321
7334,Angola,,B R,24,Guinea,324,131,152,173,228,277,9252,18142,18697,AGO,GIN,Africa,38459,Africa,14928
7337,Angola,,B R,24,Portugal,620,5298,6156,7014,6772,6384,5867,5292,5454,AGO,PRT,Africa,38459,Europe,10420
7338,Angola,,B R,24,Others,2003,5758,6687,7623,12453,274792,510346,501897,517243,AGO,###,Africa,38459,World,0
7358,Cameroon,,B R,120,Angola,24,0,0,0,2571,2046,2555,2976,3303,CMR,AGO,Africa,29500,Africa,38459
7359,Cameroon,,B R,120,Central African Republic,140,0,0,0,14607,105626,271319,303005,336349,CMR,CAF,Africa,29500,Africa,5421
7360,Cameroon,,B R,120,Chad,148,95527,88874,82221,70899,49629,33968,27852,30917,CMR,TCD,Africa,29500,Africa,20728
7361,Cameroon,,B R,120,Congo,178,0,0,0,2972,2365,2953,3439,3817,CMR,COG,Africa,29500,Africa,6408
7362,Cameroon,,B R,120,DR Congo,180,0,0,0,4102,3265,4078,4750,5273,CMR,COD,Africa,29500,Africa,111036
7363,Cameroon,,B R,120,Equatorial Guinea,226,0,0,0,3377,2688,3357,3911,4341,CMR,GNQ,Africa,29500,Africa,1915
7364,Cameroon,,B R,120,Gabon,266,0,0,0,1061,845,1055,1228,1363,CMR,GAB,Africa,29500,Africa,2566
7366,Cameroon,,B R,120,Benin,204,0,0,0,2414,1921,2400,2795,3103,CMR,BEN,Africa,29500,Africa,14638
7367,Cameroon,,B R,120,Guinea,324,0,0,0,4605,3665,4577,5331,5918,CMR,GIN,Africa,29500,Africa,14928
7368,Cameroon,,B R,120,Liberia,430,0,0,0,4281,3407,4255,4956,5501,CMR,LBR,Africa,29500,Africa,5672
7369,Cameroon,,B R,120,Mali,466,0,0,0,8251,6567,8202,9556,10608,CMR,MLI,Africa,29500,Africa,24835
7370,Cameroon,,B R,120,Niger,562,0,0,0,10566,8409,10503,12236,13583,CMR,NER,Africa,29500,Africa,27472
7371,Cameroon,,B R,120,Nigeria,566,105140,97818,90495,101721,82748,131616,169602,188266,CMR,NGA,Africa,29500,Africa,235088
7372,Cameroon,,B R,120,Senegal,686,0,0,0,3172,2524,3153,3673,4077,CMR,SEN,Africa,29500,Africa,18716
7375,Cameroon,,B R,120,UK,826,0,0,0,256,204,255,295,327,CMR,GBR,Africa,29500,Europe,69353
7377,Cameroon,,B R,120,Greece,300,0,0,0,193,153,191,220,244,CMR,GRC,Africa,29500,Europe,9959
7378,Cameroon,,B R,120,Italy,380,0,0,0,511,407,508,590,655,CMR,ITA,Africa,29500,Europe,59251
7380,Cameroon,,B R,120,France,250,11808,10986,10163,4643,3695,4615,5376,5968,CMR,FRA,Africa,29500,Europe,66601
7381,Cameroon,,B R,120,Germany,276,0,0,0,296,236,294,340,377,CMR,DEU,Africa,29500,Europe,84409
7382,Cameroon,,B R,120,Netherlands,528,0,0,0,160,127,159,184,204,CMR,NLD,Africa,29500,Europe,18292
7384,Cameroon,,B R,120,Canada,124,0,0,0,179,143,178,207,230,CMR,CAN,Africa,29500,North America,39946
7385,Cameroon,,B R,120,USA,840,0,0,0,823,655,819,952,1057,CMR,USA,Africa,29500,North America,346374
7386,Cameroon,,B R,120,Others,2003,53492,47113,44363,23843,10149,17336,15735,17467,CMR,###,Africa,29500,World,0
7409,Central African Republic,,C R,140,South Sudan,728,0,0,0,0,0,0,2236,2388,CAF,SSD,Africa,5421,Africa,12067
7411,Central African Republic,,C R,140,Chad,148,10048,13169,15183,11850,11638,10026,10608,11328,CAF,TCD,Africa,5421,Africa,20728
7412,Central African Republic,,C R,140,DR Congo,180,13224,20510,26065,20344,19981,17213,18212,19448,CAF,COD,Africa,5421,Africa,111036
7413,Central African Republic,,C R,140,Sao Tome and Principe,678,88,104,111,87,86,73,77,82,CAF,STP,Africa,5421,Africa,238
7415,Central African Republic,,C R,140,Egypt,818,67,65,58,45,45,38,39,42,CAF,EGY,Africa,5421,Africa,117498
7416,Central African Republic,,C R,140,Sudan,729,22179,27015,29587,23093,22680,19539,20695,22100,CAF,SDN,Africa,5421,Africa,50849
7418,Central African Republic,,C R,140,South Africa,710,81,84,80,63,61,52,53,57,CAF,ZAF,Africa,5421,Africa,64386
7420,Central African Republic,,C R,140,Mali,466,352,422,457,357,350,301,317,339,CAF,MLI,Africa,5421,Africa,24835
7421,Central African Republic,,C R,140,Togo,768,5,9,13,11,11,9,8,9,CAF,TGO,Africa,5421,Africa,9618
7424,Central African Republic,,C R,140,Cyprus,196,5,8,11,9,9,7,6,6,CAF,CYP,Africa,5421,Asia,1365
7425,Central African Republic,,C R,140,Türkiye,792,6,8,10,9,9,7,6,6,CAF,TUR,Africa,5421,Asia,87576
7428,Central African Republic,,C R,140,Russia,643,164,193,207,162,159,136,143,153,CAF,RUS,Africa,5421,Europe,144435
7430,Central African Republic,,C R,140,Denmark,208,1,2,3,3,3,2,1,1,CAF,DNK,Africa,5421,Europe,5991
7431,Central African Republic,,C R,140,Ireland,372,1,9,16,13,13,10,10,11,CAF,IRL,Africa,5421,Europe,5283
7432,Central African Republic,,C R,140,Sweden,752,10,15,18,15,15,12,12,13,CAF,SWE,Africa,5421,Europe,10633
7434,Central African Republic,,C R,140,Italy,380,7,56,101,79,77,66,70,75,CAF,ITA,Africa,5421,Europe,59251
7435,Central African Republic,,C R,140,Slovenia,705,15,42,66,52,50,43,44,47,CAF,SVN,Africa,5421,Europe,2118
7437,Central African Republic,,C R,140,Austria,40,20,27,32,25,25,21,22,23,CAF,AUT,Africa,5421,Europe,9117
7438,Central African Republic,,C R,140,France,250,10577,13090,14506,11322,11120,9580,10135,10823,CAF,FRA,Africa,5421,Europe,66601
7439,Central African Republic,,C R,140,Netherlands,528,19,36,50,39,39,33,34,36,CAF,NLD,Africa,5421,Europe,18292
7440,Central African Republic,,C R,140,Switzerland,756,151,193,220,172,169,145,153,163,CAF,CHE,Africa,5421,Europe,8946
7442,Central African Republic,,C R,140,Canada,124,19,157,281,220,216,186,195,208,CAF,CAN,Africa,5421,North America,39946
7443,Central African Republic,,C R,140,USA,840,478,683,831,649,637,548,579,618,CAF,USA,Africa,5421,North America,346374
7446,Central African Republic,,C R,140,Australia,36,9,13,16,13,13,10,10,11,CAF,AUS,Africa,5421,Oceania,26845
7447,Central African Republic,,C R,140,Others,2003,9708,23802,35607,27777,27279,23511,24881,26569,CAF,###,Africa,5421,World,0
7468,Chad,,B R,148,Cameroon,120,30992,33673,36353,25161,29798,30702,35635,40472,TCD,CMR,Africa,20728,Africa,29500
7469,Chad,,B R,148,Central African Republic,140,8067,8765,9463,63523,75231,87583,101662,115460,TCD,CAF,Africa,20728,Africa,5421
7470,Chad,,B R,148,Congo,178,715,777,839,581,688,846,980,1113,TCD,COG,Africa,20728,Africa,6408
7471,Chad,,B R,148,DR Congo,180,98,200,301,210,248,304,351,399,TCD,COD,Africa,20728,Africa,111036
7472,Chad,,B R,148,Gabon,266,292,318,343,238,282,347,401,455,TCD,GAB,Africa,20728,Africa,2566
7474,Chad,,B R,148,Libya,434,1096,1191,1286,891,1055,1297,1504,1708,TCD,LBY,Africa,20728,Africa,7420
7475,Chad,,B R,148,Sudan,729,9529,19071,28613,247573,293205,320988,372594,1071034,TCD,SDN,Africa,20728,Africa,50849
7477,Chad,,B R,148,Niger,562,2614,2840,3066,2122,2513,3092,3586,4073,TCD,NER,Africa,20728,Africa,27472
7478,Chad,,B R,148,Nigeria,566,14822,16104,17386,2028,2402,6531,13033,14802,TCD,NGA,Africa,20728,Africa,235088
7481,Chad,,B R,148,France,250,886,963,1039,720,853,1048,1216,1381,TCD,FRA,Africa,20728,Europe,66601
7482,Chad,,B R,148,Others,2003,5231,5682,6136,9083,10759,14230,16532,18776,TCD,###,Africa,20728,World,0
7506,Congo,,B R,178,Rwanda,646,0,5503,12480,7936,18900,25119,24955,24825,COG,RWA,Africa,6408,Africa,14407
7508,Congo,,B R,178,Angola,24,10334,18270,31100,15550,31028,41238,40969,40756,COG,AGO,Africa,6408,Africa,38459
7509,Congo,,B R,178,Cameroon,120,3464,4003,5614,3570,8502,11300,11225,11167,COG,CMR,Africa,6408,Africa,29500
7510,Congo,,B R,178,Central African Republic,140,10616,11844,16245,14620,24601,32696,32481,32312,COG,CAF,Africa,6408,Africa,5421
7511,Congo,,B R,178,Chad,148,3239,3743,5249,3338,7949,10565,10494,10439,COG,TCD,Africa,6408,Africa,20728
7512,Congo,,B R,178,DR Congo,180,67316,110720,183780,230684,252142,170368,169268,168387,COG,COD,Africa,6408,Africa,111036
7513,Congo,,B R,178,Equatorial Guinea,226,485,560,786,500,1190,1582,1570,1562,COG,GNQ,Africa,6408,Africa,1915
7514,Congo,,B R,178,Gabon,266,970,1121,1572,1000,2380,3163,3141,3125,COG,GAB,Africa,6408,Africa,2566
7516,Congo,,B R,178,Benin,204,4357,5250,7549,7171,11432,15194,15094,15015,COG,BEN,Africa,6408,Africa,14638
7517,Congo,,B R,178,Mali,466,4678,9493,16851,10715,25520,33918,33696,33521,COG,MLI,Africa,6408,Africa,24835
7518,Congo,,B R,178,Mauritania,478,965,1115,1564,994,2369,3149,3127,3111,COG,MRT,Africa,6408,Africa,5242
7519,Congo,,B R,178,Senegal,686,3468,4436,6591,9227,9981,13265,13178,13109,COG,SEN,Africa,6408,Africa,18716
7520,Congo,,B R,178,Togo,768,747,863,1211,770,1834,2437,2419,2406,COG,TGO,Africa,6408,Africa,9618
7523,Congo,,B R,178,China,156,283,327,459,292,695,924,917,912,COG,CHN,Africa,6408,Asia,1417734
7525,Congo,,B R,178,Lebanon,422,358,414,580,369,878,1167,1158,1152,COG,LBN,Africa,6408,Asia,5826
7528,Congo,,B R,178,Russia,643,790,913,1280,814,1938,2576,2558,2545,COG,RUS,Africa,6408,Europe,144435
7530,Congo,,B R,178,Portugal,620,442,511,716,455,1084,1441,1431,1424,COG,PRT,Africa,6408,Europe,10420
7532,Congo,,B R,178,France,250,8574,6041,5127,3260,7765,10320,10251,10198,COG,FRA,Africa,6408,Europe,66601
7533,Congo,,B R,178,Germany,276,178,205,288,183,436,579,574,571,COG,DEU,Africa,6408,Europe,84409
7536,Congo,,B R,178,Cuba,192,164,190,266,169,403,536,531,528,COG,CUB,Africa,6408,North America,10959
7538,Congo,,B R,178,USA,840,51,59,83,53,125,166,164,163,COG,USA,Africa,6408,North America,346374
7539,Congo,,B R,178,Others,2003,7912,6054,6489,7054,14021,8439,8405,8361,COG,###,Africa,6408,World,0
7555,DR Congo,,B R,180,Burundi,108,20203,128458,36692,35973,37626,38377,59145,67352,COD,BDI,Africa,111036,Africa,14221
7556,DR Congo,,B R,180,Rwanda,646,22972,1132791,85936,82035,123871,275136,251333,286208,COD,RWA,Africa,111036,Africa,14407
7557,DR Congo,,B R,180,South Sudan,728,113409,137306,118742,57568,4465,8596,90971,103594,COD,SSD,Africa,111036,Africa,12067
7558,DR Congo,,B R,180,Uganda,800,18418,19780,24177,30118,33,6115,5950,6776,COD,UGA,Africa,111036,Africa,50698
7560,DR Congo,,B R,180,Angola,24,468462,276402,325733,262144,259584,181954,177028,201592,COD,AGO,Africa,111036,Africa,38459
7561,DR Congo,,B R,180,Central African Republic,140,0,0,0,0,0,253402,323269,368125,COD,CAF,Africa,111036,Africa,5421
7562,DR Congo,,B R,180,Congo,178,3647,5912,9470,9473,1549,6431,6242,7108,COD,COG,Africa,111036,Africa,6408
7564,DR Congo,,B R,180,Sudan,729,15895,15271,16643,16647,2506,5523,5370,6115,COD,SDN,Africa,111036,Africa,50849
7565,DR Congo,,B R,180,Others,2003,91188,101043,126994,129051,160248,34484,33563,38220,COD,###,Africa,111036,World,0
7584,Equatorial Guinea,,C,226,Cameroon,120,202,268,333,486,638,798,957,1033,GNQ,CMR,Africa,1915,Africa,29500
7585,Equatorial Guinea,,C,226,Gabon,266,65,86,107,156,205,256,307,331,GNQ,GAB,Africa,1915,Africa,2566
7586,Equatorial Guinea,,C,226,Sao Tome and Principe,678,378,501,623,909,1194,1493,1794,1936,GNQ,STP,Africa,1915,Africa,238
7588,Equatorial Guinea,,C,226,Nigeria,566,91,121,150,219,287,359,430,464,GNQ,NGA,Africa,1915,Africa,235088
7591,Equatorial Guinea,,C,226,Spain,724,324,429,534,779,1023,1279,1536,1658,GNQ,ESP,Africa,1915,Europe,47905
7593,Equatorial Guinea,,C,226,France,250,1154,1529,1903,2776,3649,4561,5482,5917,GNQ,FRA,Africa,1915,Europe,66601
7594,Equatorial Guinea,,C,226,Others,2003,526,695,867,1263,1662,200865,220112,237591,GNQ,###,Africa,1915,World,0
7617,Gabon,,C R,266,Burundi,108,52,69,87,95,109,153,166,179,GAB,BDI,Africa,2566,Africa,14221
7618,Gabon,,C R,266,Rwanda,646,65,87,108,119,137,191,209,226,GAB,RWA,Africa,2566,Africa,14407
7620,Gabon,,C R,266,Angola,24,342,457,572,624,723,1011,1111,1199,GAB,AGO,Africa,2566,Africa,38459
7621,Gabon,,C R,266,Cameroon,120,15661,20944,26199,28544,33089,46269,50906,54949,GAB,CMR,Africa,2566,Africa,29500
7622,Gabon,,C R,266,Chad,148,1398,1870,2339,2550,2955,4132,4543,4904,GAB,TCD,Africa,2566,Africa,20728
7623,Gabon,,C R,266,Congo,178,5045,6747,8440,9393,10660,14905,16396,17698,GAB,COG,Africa,2566,Africa,6408
7624,Gabon,,C R,266,DR Congo,180,2754,3683,4607,5019,5818,8135,8949,9660,GAB,COD,Africa,2566,Africa,111036
7625,Gabon,,C R,266,Equatorial Guinea,226,26892,35966,44984,49009,56815,79434,87411,94354,GAB,GNQ,Africa,2566,Africa,1915
7626,Gabon,,C R,266,Sao Tome and Principe,678,2012,2690,3366,3667,4251,5944,6539,7058,GAB,STP,Africa,2566,Africa,238
7628,Gabon,,C R,266,Algeria,12,34,45,57,62,72,100,108,117,GAB,DZA,Africa,2566,Africa,47132
7629,Gabon,,C R,266,Morocco,504,221,295,369,402,467,653,717,774,GAB,MAR,Africa,2566,Africa,38261
7630,Gabon,,C R,266,Tunisia,788,69,93,116,126,146,204,223,241,GAB,TUN,Africa,2566,Africa,12314
7632,Gabon,,C R,266,South Africa,710,4,5,7,7,8,12,11,12,GAB,ZAF,Africa,2566,Africa,64386
7634,Gabon,,C R,266,Benin,204,16141,21584,26999,29417,34101,47682,52460,56627,GAB,BEN,Africa,2566,Africa,14638
7635,Gabon,,C R,266,Burkina Faso,854,2161,2891,3616,3940,4567,6386,7024,7582,GAB,BFA,Africa,2566,Africa,23812
7636,Gabon,,C R,266,Côte d'Ivoire,384,1049,1403,1755,1913,2216,3099,3408,3679,GAB,CIV,Africa,2566,Africa,32321
7637,Gabon,,C R,266,Ghana,288,1968,2631,3291,3586,4156,5811,6392,6900,GAB,GHA,Africa,2566,Africa,34746
7638,Gabon,,C R,266,Guinea,324,1539,2058,2574,2805,3251,4546,4999,5396,GAB,GIN,Africa,2566,Africa,14928
7639,Gabon,,C R,266,Mali,466,17055,22807,28529,31083,36033,50384,55434,59837,GAB,MLI,Africa,2566,Africa,24835
7640,Gabon,,C R,266,Nigeria,566,7392,9887,12367,13475,15619,21840,24029,25938,GAB,NGA,Africa,2566,Africa,235088
7641,Gabon,,C R,266,Senegal,686,9431,12612,15776,17189,19925,27861,30652,33087,GAB,SEN,Africa,2566,Africa,18716
7642,Gabon,,C R,266,Togo,768,7116,9517,11905,12971,15035,21023,23129,24966,GAB,TGO,Africa,2566,Africa,9618
7645,Gabon,,C R,266,China,156,107,143,179,195,226,316,344,371,GAB,CHN,Africa,2566,Asia,1417734
7646,Gabon,,C R,266,North Korea,408,50,67,83,90,105,146,158,171,GAB,PRK,Africa,2566,Asia,26537
7647,Gabon,,C R,266,Japan,392,10,13,16,18,21,29,29,31,GAB,JPN,Africa,2566,Asia,123435
7648,Gabon,,C R,266,South Korea,410,60,80,100,110,127,177,193,208,GAB,KOR,Africa,2566,Asia,51697
7650,Gabon,,C R,266,Israel,376,5,6,7,8,11,15,14,15,GAB,ISR,Africa,2566,Asia,9452
7651,Gabon,,C R,266,Lebanon,422,773,1034,1293,1409,1633,2284,2511,2710,GAB,LBN,Africa,2566,Asia,5826
7652,Gabon,,C R,266,Syria,760,9,12,15,16,18,26,27,29,GAB,SYR,Africa,2566,Asia,25171
7655,Gabon,,C R,266,Belgium,56,154,206,258,282,327,457,501,541,GAB,BEL,Africa,2566,Europe,11750
7656,Gabon,,C R,266,France,250,4969,6645,8312,9056,10497,14678,16146,17428,GAB,FRA,Africa,2566,Europe,66601
7657,Gabon,,C R,266,Germany,276,27,36,46,50,57,80,86,93,GAB,DEU,Africa,2566,Europe,84409
7659,Gabon,,C R,266,Canada,124,90,121,151,164,190,266,291,314,GAB,CAN,Africa,2566,North America,39946
7660,Gabon,,C R,266,USA,840,169,226,283,310,359,502,550,594,GAB,USA,Africa,2566,North America,346374
7661,Gabon,,C R,266,Others,2003,3364,4497,5625,6120,7105,9935,10985,11858,GAB,###,Africa,2566,World,0
7681,Sao Tome and Principe,,C,678,Mozambique,508,243,228,213,167,131,116,102,93,STP,MOZ,Africa,238,Africa,35134
7683,Sao Tome and Principe,,C,678,Angola,24,468,556,654,514,404,358,319,292,STP,AGO,Africa,238,Africa,38459
7684,Sao Tome and Principe,,C,678,Equatorial Guinea,226,305,286,268,210,165,146,129,118,STP,GNQ,Africa,238,Africa,1915
7685,Sao Tome and Principe,,C,678,Gabon,266,11,221,436,342,268,237,210,192,STP,GAB,Africa,238,Africa,2566
7687,Sao Tome and Principe,,C,678,Cabo Verde,132,4250,3343,2488,1956,1538,1363,1220,1115,STP,CPV,Africa,238,Africa,526
7690,Sao Tome and Principe,,C,678,Portugal,620,206,212,218,171,134,118,104,95,STP,PRT,Africa,238,Europe,10420
7691,Sao Tome and Principe,,C,678,Others,2003,99,90,88,73,60,56,55,50,STP,###,Africa,238,World,0
7857,Algeria,,B R,12,Somalia,706,926,6248,11570,9147,10050,10923,11361,11773,DZA,SOM,Africa,47132,Africa,19332
7859,Algeria,,B R,12,Libya,434,1982,2154,2325,1838,2019,2195,2281,2364,DZA,LBY,Africa,47132,Africa,7420
7860,Algeria,,B R,12,Sudan,729,9127,5362,1597,1262,1386,1506,1566,1623,DZA,SDN,Africa,47132,Africa,50849
7861,Algeria,,B R,12,Western Sahara,732,167905,166903,165911,131163,144125,156658,162952,168862,DZA,ESH,Africa,47132,Africa,596
7864,Algeria,,B R,12,Indonesia,360,1000,1223,1446,1143,1255,1363,1416,1467,DZA,IDN,Africa,47132,Asia,284622
7865,Algeria,,B R,12,Malaysia,458,1651,1264,877,694,762,827,859,890,DZA,MYS,Africa,47132,Asia,35771
7867,Algeria,,B R,12,Iraq,368,918,4249,7579,5992,6584,7156,7441,7711,DZA,IRQ,Africa,47132,Asia,46526
7868,Algeria,,B R,12,Jordan,400,2286,2272,2258,1785,1961,2132,2216,2296,DZA,JOR,Africa,47132,Asia,11575
