Index,Destination,DestCode,Origin,OrigCode,Immigrants,DestCodeA3,OrigCodeA3
16795,Iceland,352,Sudan,729,9,ISL,SDN
16796,Iceland,352,Tunisia,788,62,ISL,TUN
16798,Iceland,352,Namibia,516,65,ISL,NAM
16799,Iceland,352,South Africa,710,157,ISL,ZAF
16801,Iceland,352,Benin,204,2,ISL,BEN
16802,Iceland,352,Burkina Faso,854,0,ISL,BFA
16803,Iceland,352,Cabo Verde,132,82,ISL,CPV
16804,Iceland,352,Côte d'Ivoire,384,11,ISL,CIV
16805,Iceland,352,Gambia,270,29,ISL,GMB
16806,Iceland,352,Ghana,288,201,ISL,GHA
16807,Iceland,352,Guinea,324,35,ISL,GIN
16808,Iceland,352,Guinea-Bissau,624,3,ISL,GNB
16809,Iceland,352,Liberia,430,9,ISL,LBR
16810,Iceland,352,Mali,466,6,ISL,MLI
16811,Iceland,352,Mauritania,478,3,ISL,MRT
16812,Iceland,352,Nigeria,566,234,ISL,NGA
16813,Iceland,352,Senegal,686,44,ISL,SEN
16814,Iceland,352,Sierra Leone,694,29,ISL,SLE
16815,Iceland,352,Togo,768,17,ISL,TGO
16818,Iceland,352,Kazakhstan,398,53,ISL,KAZ
16819,Iceland,352,Kyrgyzstan,417,9,ISL,KGZ
16820,Iceland,352,Tajikistan,762,3,ISL,TJK
16821,Iceland,352,Turkmenistan,795,2,ISL,TKM
16822,Iceland,352,Uzbekistan,860,20,ISL,UZB
16824,Iceland,352,China,156,1128,ISL,CHN
16825,Iceland,352,North Korea,408,0,ISL,PRK
16826,Iceland,352,Japan,392,178,ISL,JPN
16827,Iceland,352,Mongolia,496,32,ISL,MNG
16828,Iceland,352,South Korea,410,74,ISL,KOR
16830,Iceland,352,Afghanistan,4,163,ISL,AFG
16831,Iceland,352,Bangladesh,50,18,ISL,BGD
16832,Iceland,352,India,356,588,ISL,IND
16833,Iceland,352,Iran,364,251,ISL,IRN
16834,Iceland,352,Nepal,524,195,ISL,NPL
16835,Iceland,352,Pakistan,586,142,ISL,PAK
16836,Iceland,352,Sri Lanka,144,287,ISL,LKA
16838,Iceland,352,Cambodia,116,2,ISL,KHM
16839,Iceland,352,Indonesia,360,239,ISL,IDN
16840,Iceland,352,Laos,418,0,ISL,LAO
16841,Iceland,352,Malaysia,458,73,ISL,MYS
16842,Iceland,352,Myanmar,104,6,ISL,MMR
16843,Iceland,352,Philippines,608,3449,ISL,PHL
16844,Iceland,352,Singapore,702,32,ISL,SGP
16845,Iceland,352,Thailand,764,2265,ISL,THA
16846,Iceland,352,Timor-Leste,626,0,ISL,TLS
16847,Iceland,352,Vietnam,704,1384,ISL,VNM
16849,Iceland,352,Armenia,51,15,ISL,ARM
16850,Iceland,352,Azerbaijan,31,29,ISL,AZE
16851,Iceland,352,Bahrain,48,0,ISL,BHR
16852,Iceland,352,Cyprus,196,17,ISL,CYP
16853,Iceland,352,Georgia,268,79,ISL,GEO
16854,Iceland,352,Iraq,368,356,ISL,IRQ
16855,Iceland,352,Israel,376,68,ISL,ISR
16856,Iceland,352,Jordan,400,41,ISL,JOR
16857,Iceland,352,Kuwait,414,5,ISL,KWT
16858,Iceland,352,Lebanon,422,76,ISL,LBN
16859,Iceland,352,Oman,512,3,ISL,OMN
16860,Iceland,352,Qatar,634,5,ISL,QAT
16861,Iceland,352,Saudi Arabia,682,27,ISL,SAU
16862,Iceland,352,Palestine,275,41,ISL,PSE
16863,Iceland,352,Syria,760,423,ISL,SYR
16864,Iceland,352,Türkiye,792,157,ISL,TUR
16865,Iceland,352,UAE,784,17,ISL,ARE
16866,Iceland,352,Yemen,887,2,ISL,YEM
16869,Iceland,352,Belarus,112,103,ISL,BLR
16870,Iceland,352,Bulgaria,100,778,ISL,BGR
16871,Iceland,352,Czechia,203,1223,ISL,CZE
16872,Iceland,352,Hungary,348,763,ISL,HUN
16873,Iceland,352,Poland,616,31868,ISL,POL
16874,Iceland,352,Moldova,498,171,ISL,MDA
16875,Iceland,352,Romania,642,2529,ISL,ROU
16876,Iceland,352,Russia,643,743,ISL,RUS
16877,Iceland,352,Slovakia,703,781,ISL,SVK
16878,Iceland,352,Ukraine,804,660,ISL,UKR
16880,Iceland,352,Denmark,208,5917,ISL,DNK
16881,Iceland,352,Estonia,233,269,ISL,EST
16882,Iceland,352,Faroe Islands,234,494,ISL,FRO
16883,Iceland,352,Finland,246,356,ISL,FIN
16884,Iceland,352,Ireland,372,227,ISL,IRL
16885,Iceland,352,Latvia,428,2902,ISL,LVA
16886,Iceland,352,Lithuania,440,4789,ISL,LTU
16887,Iceland,352,Norway,578,2098,ISL,NOR
16888,Iceland,352,Sweden,752,3559,ISL,SWE
16889,Iceland,352,UK,826,2804,ISL,GBR
16891,Iceland,352,Albania,8,332,ISL,ALB
16892,Iceland,352,Andorra,20,3,ISL,AND
16893,Iceland,352,Bosnia and Herzegovina,70,412,ISL,BIH
16894,Iceland,352,Croatia,191,1081,ISL,HRV
16895,Iceland,352,Gibraltar,292,0,ISL,GIB
16896,Iceland,352,Greece,300,273,ISL,GRC
16897,Iceland,352,Italy,380,793,ISL,ITA
16898,Iceland,352,Malta,470,14,ISL,MLT
16899,Iceland,352,Montenegro,499,18,ISL,MNE
16900,Iceland,352,Macedonia,807,127,ISL,MKD
16901,Iceland,352,Portugal,620,1634,ISL,PRT
16902,Iceland,352,San Marino,674,3,ISL,SMR
16903,Iceland,352,Serbia,688,1136,ISL,SRB
16904,Iceland,352,Slovenia,705,106,ISL,SVN
16905,Iceland,352,Spain,724,1497,ISL,ESP
16907,Iceland,352,Austria,40,246,ISL,AUT
16908,Iceland,352,Belgium,56,311,ISL,BEL
16909,Iceland,352,France,250,1374,ISL,FRA
16910,Iceland,352,Germany,276,3243,ISL,DEU
16911,Iceland,352,Liechtenstein,438,0,ISL,LIE
16912,Iceland,352,Luxembourg,442,272,ISL,LUX
16913,Iceland,352,Monaco,492,0,ISL,MCO
16914,Iceland,352,Netherlands,528,616,ISL,NLD
16915,Iceland,352,Switzerland,756,341,ISL,CHE
16918,Iceland,352,Antigua and Barbuda,28,0,ISL,ATG
16919,Iceland,352,Aruba,533,0,ISL,ABW
16920,Iceland,352,Bahamas,44,8,ISL,BHS
16921,Iceland,352,Barbados,52,0,ISL,BRB
16922,Iceland,352,Cuba,192,97,ISL,CUB
16923,Iceland,352,Curaçao,531,0,ISL,CUW
16924,Iceland,352,Dominica,212,3,ISL,DMA
16925,Iceland,352,Dominican Republic,214,88,ISL,DOM
16926,Iceland,352,Haiti,332,20,ISL,HTI
16927,Iceland,352,Jamaica,388,32,ISL,JAM
16928,Iceland,352,Puerto Rico,630,0,ISL,PRI
16929,Iceland,352,Saint Vincent and the Grenadines,670,0,ISL,VCT
16930,Iceland,352,Trinidad and Tobago,780,9,ISL,TTO
16932,Iceland,352,Belize,84,0,ISL,BLZ
16933,Iceland,352,Costa Rica,188,27,ISL,CRI
16934,Iceland,352,El Salvador,222,41,ISL,SLV
16935,Iceland,352,Guatemala,320,54,ISL,GTM
16936,Iceland,352,Honduras,340,91,ISL,HND
16937,Iceland,352,Mexico,484,240,ISL,MEX
16938,Iceland,352,Nicaragua,558,9,ISL,NIC
16939,Iceland,352,Panama,591,11,ISL,PAN
16941,Iceland,352,Argentina,32,125,ISL,ARG
16942,Iceland,352,Bolivia,68,23,ISL,BOL
16943,Iceland,352,Brazil,76,328,ISL,BRA
16944,Iceland,352,Chile,152,131,ISL,CHL
16945,Iceland,352,Colombia,170,388,ISL,COL
16946,Iceland,352,Ecuador,218,83,ISL,ECU
16947,Iceland,352,Guyana,328,35,ISL,GUY
16948,Iceland,352,Paraguay,600,3,ISL,PRY
16949,Iceland,352,Peru,604,159,ISL,PER
16950,Iceland,352,Uruguay,858,17,ISL,URY
16951,Iceland,352,Venezuela,862,156,ISL,VEN
16953,Iceland,352,Bermuda,60,3,ISL,BMU
16954,Iceland,352,Canada,124,553,ISL,CAN
16955,Iceland,352,Greenland,304,124,ISL,GRL
16956,Iceland,352,USA,840,3932,ISL,USA
16959,Iceland,352,Australia,36,260,ISL,AUS
16960,Iceland,352,New Zealand,554,118,ISL,NZL
16962,Iceland,352,Fiji,242,0,ISL,FJI
16963,Iceland,352,Papua New Guinea,598,2,ISL,PNG
16964,Iceland,352,Solomon Islands,90,0,ISL,SLB
16966,Iceland,352,Tonga,776,2,ISL,TON
16967,Iceland,352,Others,2003,548,ISL,###
16989,Ireland,372,South Africa,710,18857,IRL,ZAF
16991,Ireland,372,Nigeria,566,22078,IRL,NGA
16994,Ireland,372,China,156,18391,IRL,CHN
16996,Ireland,372,India,356,70228,IRL,IND
16997,Ireland,372,Pakistan,586,16059,IRL,PAK
16999,Ireland,372,Philippines,608,21796,IRL,PHL
17002,Ireland,372,Hungary,348,8628,IRL,HUN
17003,Ireland,372,Poland,616,102708,IRL,POL
17004,Ireland,372,Moldova,498,19842,IRL,MDA
17005,Ireland,372,Romania,642,47700,IRL,ROU
17006,Ireland,372,Russia,643,8466,IRL,RUS
17007,Ireland,372,Slovakia,703,9573,IRL,SVK
17008,Ireland,372,Ukraine,804,125016,IRL,UKR
17010,Ireland,372,Latvia,428,20840,IRL,LVA
17011,Ireland,372,Lithuania,440,34584,IRL,LTU
17012,Ireland,372,UK,826,293559,IRL,GBR
17014,Ireland,372,Croatia,191,15615,IRL,HRV
17015,Ireland,372,Italy,380,17508,IRL,ITA
17016,Ireland,372,Portugal,620,6795,IRL,PRT
17017,Ireland,372,Spain,724,20849,IRL,ESP
17019,Ireland,372,France,250,15924,IRL,FRA
17020,Ireland,372,Germany,276,15484,IRL,DEU
17023,Ireland,372,Brazil,76,48605,IRL,BRA
17025,Ireland,372,Canada,124,7811,IRL,CAN
17026,Ireland,372,USA,840,36363,IRL,USA
17029,Ireland,372,Australia,36,11165,IRL,AUS
17030,Ireland,372,Others,2003,181793,IRL,###
17046,Isle of Man,833,South Africa,710,833,IMN,ZAF
17049,Isle of Man,833,Channel Islands,830,175,IMN,
17050,Isle of Man,833,Ireland,372,1591,IMN,IRL
17051,Isle of Man,833,UK,826,34715,IMN,GBR
17053,Isle of Man,833,Canada,124,160,IMN,CAN
17054,Isle of Man,833,USA,840,233,IMN,USA
17057,Isle of Man,833,Australia,36,193,IMN,AUS
17058,Isle of Man,833,New Zealand,554,86,IMN,NZL
17059,Isle of Man,833,Others,2003,5707,IMN,###
17087,Latvia,428,Burundi,108,0,LVA,BDI
17088,Latvia,428,Eritrea,232,5,LVA,ERI
17089,Latvia,428,Kenya,404,4,LVA,KEN
17090,Latvia,428,Madagascar,450,0,LVA,MDG
17091,Latvia,428,Malawi,454,0,LVA,MWI
17092,Latvia,428,Mauritius,480,4,LVA,MUS
17093,Latvia,428,Mozambique,508,0,LVA,MOZ
17094,Latvia,428,Rwanda,646,1,LVA,RWA
17095,Latvia,428,Somalia,706,3,LVA,SOM
17096,Latvia,428,South Sudan,728,0,LVA,SSD
17097,Latvia,428,Uganda,800,1,LVA,UGA
17098,Latvia,428,Tanzania,834,2,LVA,TZA
17099,Latvia,428,Zambia,894,0,LVA,ZMB
17100,Latvia,428,Zimbabwe,716,2,LVA,ZWE
17102,Latvia,428,Angola,24,0,LVA,AGO
17103,Latvia,428,Cameroon,120,4,LVA,CMR
17104,Latvia,428,Central African Republic,140,0,LVA,CAF
17105,Latvia,428,Congo,178,0,LVA,COG
17106,Latvia,428,DR Congo,180,4,LVA,COD
17107,Latvia,428,Gabon,266,0,LVA,GAB
17109,Latvia,428,Algeria,12,17,LVA,DZA
17110,Latvia,428,Egypt,818,74,LVA,EGY
17111,Latvia,428,Libya,434,4,LVA,LBY
17112,Latvia,428,Morocco,504,22,LVA,MAR
17113,Latvia,428,Sudan,729,5,LVA,SDN
17114,Latvia,428,Tunisia,788,4,LVA,TUN
17115,Latvia,428,Western Sahara,732,0,LVA,ESH
17117,Latvia,428,Botswana,72,0,LVA,BWA
17118,Latvia,428,Namibia,516,0,LVA,NAM
17119,Latvia,428,South Africa,710,21,LVA,ZAF
17121,Latvia,428,Benin,204,1,LVA,BEN
17122,Latvia,428,Cabo Verde,132,0,LVA,CPV
17123,Latvia,428,Côte d'Ivoire,384,1,LVA,CIV
17124,Latvia,428,Gambia,270,1,LVA,GMB
17125,Latvia,428,Ghana,288,6,LVA,GHA
17126,Latvia,428,Mali,466,0,LVA,MLI
17127,Latvia,428,Mauritania,478,0,LVA,MRT
17128,Latvia,428,Nigeria,566,20,LVA,NGA
17129,Latvia,428,Sierra Leone,694,0,LVA,SLE
17130,Latvia,428,Togo,768,0,LVA,TGO
17133,Latvia,428,Kazakhstan,398,5204,LVA,KAZ
17134,Latvia,428,Kyrgyzstan,417,697,LVA,KGZ
17135,Latvia,428,Tajikistan,762,520,LVA,TJK
17136,Latvia,428,Turkmenistan,795,508,LVA,TKM
17137,Latvia,428,Uzbekistan,860,2366,LVA,UZB
17139,Latvia,428,China,156,340,LVA,CHN
17140,Latvia,428,North Korea,408,9,LVA,PRK
17141,Latvia,428,Japan,392,25,LVA,JPN
17142,Latvia,428,Mongolia,496,95,LVA,MNG
17143,Latvia,428,South Korea,410,30,LVA,KOR
17145,Latvia,428,Afghanistan,4,42,LVA,AFG
17146,Latvia,428,Bangladesh,50,14,LVA,BGD
17147,Latvia,428,India,356,1188,LVA,IND
17148,Latvia,428,Iran,364,42,LVA,IRN
17149,Latvia,428,Nepal,524,41,LVA,NPL
17150,Latvia,428,Pakistan,586,210,LVA,PAK
17151,Latvia,428,Sri Lanka,144,159,LVA,LKA
17153,Latvia,428,Indonesia,360,3,LVA,IDN
17154,Latvia,428,Malaysia,458,7,LVA,MYS
17155,Latvia,428,Philippines,608,91,LVA,PHL
17156,Latvia,428,Singapore,702,1,LVA,SGP
17157,Latvia,428,Thailand,764,27,LVA,THA
17158,Latvia,428,Vietnam,704,76,LVA,VNM
17160,Latvia,428,Armenia,51,652,LVA,ARM
17161,Latvia,428,Azerbaijan,31,1798,LVA,AZE
17162,Latvia,428,Bahrain,48,0,LVA,BHR
17163,Latvia,428,Cyprus,196,54,LVA,CYP
17164,Latvia,428,Georgia,268,1183,LVA,GEO
17165,Latvia,428,Iraq,368,48,LVA,IRQ
17166,Latvia,428,Israel,376,99,LVA,ISR
17167,Latvia,428,Jordan,400,4,LVA,JOR
17168,Latvia,428,Kuwait,414,5,LVA,KWT
17169,Latvia,428,Lebanon,422,36,LVA,LBN
17170,Latvia,428,Qatar,634,5,LVA,QAT
17171,Latvia,428,Saudi Arabia,682,12,LVA,SAU
17172,Latvia,428,Palestine,275,3,LVA,PSE
17173,Latvia,428,Syria,760,58,LVA,SYR
17174,Latvia,428,Türkiye,792,211,LVA,TUR
17175,Latvia,428,UAE,784,30,LVA,ARE
17176,Latvia,428,Yemen,887,0,LVA,YEM
17179,Latvia,428,Belarus,112,38908,LVA,BLR
17180,Latvia,428,Bulgaria,100,103,LVA,BGR
17181,Latvia,428,Czechia,203,146,LVA,CZE
17182,Latvia,428,Hungary,348,169,LVA,HUN
17183,Latvia,428,Poland,616,706,LVA,POL
17184,Latvia,428,Moldova,498,1572,LVA,MDA
17185,Latvia,428,Romania,642,65,LVA,ROU
17186,Latvia,428,Russia,643,107529,LVA,RUS
17187,Latvia,428,Slovakia,703,33,LVA,SVK
17188,Latvia,428,Ukraine,804,29708,LVA,UKR
17190,Latvia,428,Denmark,208,219,LVA,DNK
17191,Latvia,428,Estonia,233,2622,LVA,EST
17192,Latvia,428,Faroe Islands,234,1,LVA,FRO
17193,Latvia,428,Finland,246,139,LVA,FIN
17194,Latvia,428,Iceland,352,49,LVA,ISL
17195,Latvia,428,Ireland,372,862,LVA,IRL
17196,Latvia,428,Lithuania,440,13084,LVA,LTU
17197,Latvia,428,Norway,578,408,LVA,NOR
17198,Latvia,428,Sweden,752,250,LVA,SWE
17199,Latvia,428,UK,826,3418,LVA,GBR
17201,Latvia,428,Albania,8,11,LVA,ALB
17202,Latvia,428,Andorra,20,0,LVA,AND
17203,Latvia,428,Bosnia and Herzegovina,70,8,LVA,BIH
17204,Latvia,428,Croatia,191,7,LVA,HRV
17205,Latvia,428,Greece,300,47,LVA,GRC
17206,Latvia,428,Italy,380,302,LVA,ITA
17207,Latvia,428,Malta,470,21,LVA,MLT
17208,Latvia,428,Montenegro,499,1,LVA,MNE
17209,Latvia,428,Macedonia,807,16,LVA,MKD
17210,Latvia,428,Portugal,620,39,LVA,PRT
17211,Latvia,428,Serbia,688,20,LVA,SRB
17212,Latvia,428,Slovenia,705,11,LVA,SVN
17213,Latvia,428,Spain,724,203,LVA,ESP
17215,Latvia,428,Austria,40,93,LVA,AUT
17216,Latvia,428,Belgium,56,113,LVA,BEL
17217,Latvia,428,France,250,257,LVA,FRA
17218,Latvia,428,Germany,276,1992,LVA,DEU
17219,Latvia,428,Liechtenstein,438,0,LVA,LIE
17220,Latvia,428,Luxembourg,442,9,LVA,LUX
17221,Latvia,428,Monaco,492,0,LVA,MCO
17222,Latvia,428,Netherlands,528,148,LVA,NLD
17223,Latvia,428,Switzerland,756,89,LVA,CHE
17226,Latvia,428,Anguilla,660,0,LVA,AIA
17227,Latvia,428,Antigua and Barbuda,28,0,LVA,ATG
17228,Latvia,428,Aruba,533,0,LVA,ABW
17229,Latvia,428,Barbados,52,2,LVA,BRB
17230,Latvia,428,Cuba,192,42,LVA,CUB
17231,Latvia,428,Dominican Republic,214,0,LVA,DOM
17232,Latvia,428,Jamaica,388,2,LVA,JAM
17233,Latvia,428,Trinidad and Tobago,780,0,LVA,TTO
17235,Latvia,428,Costa Rica,188,0,LVA,CRI
17236,Latvia,428,Guatemala,320,1,LVA,GTM
17237,Latvia,428,Mexico,484,24,LVA,MEX
17238,Latvia,428,Nicaragua,558,0,LVA,NIC
17240,Latvia,428,Argentina,32,20,LVA,ARG
17241,Latvia,428,Bolivia,68,1,LVA,BOL
17242,Latvia,428,Brazil,76,42,LVA,BRA
17243,Latvia,428,Chile,152,6,LVA,CHL
17244,Latvia,428,Colombia,170,12,LVA,COL
17245,Latvia,428,Ecuador,218,3,LVA,ECU
17246,Latvia,428,Paraguay,600,0,LVA,PRY
17247,Latvia,428,Peru,604,8,LVA,PER
17248,Latvia,428,Uruguay,858,3,LVA,URY
17249,Latvia,428,Venezuela,862,31,LVA,VEN
17251,Latvia,428,Canada,124,163,LVA,CAN
17252,Latvia,428,Greenland,304,0,LVA,GRL
17253,Latvia,428,USA,840,500,LVA,USA
17256,Latvia,428,Australia,36,102,LVA,AUS
17257,Latvia,428,New Zealand,554,12,LVA,NZL
17259,Latvia,428,Palau,585,0,LVA,PLW
17260,Latvia,428,Others,2003,20,LVA,###
17288,Lithuania,440,Eritrea,232,32,LTU,ERI
17289,Lithuania,440,Ethiopia,231,2,LTU,ETH
17290,Lithuania,440,Kenya,404,8,LTU,KEN
17291,Lithuania,440,Madagascar,450,6,LTU,MDG
17292,Lithuania,440,Malawi,454,0,LTU,MWI
17293,Lithuania,440,Mauritius,480,2,LTU,MUS
17294,Lithuania,440,Mozambique,508,1,LTU,MOZ
17295,Lithuania,440,Rwanda,646,1,LTU,RWA
17296,Lithuania,440,Somalia,706,1,LTU,SOM
17297,Lithuania,440,Uganda,800,0,LTU,UGA
17298,Lithuania,440,Tanzania,834,1,LTU,TZA
17299,Lithuania,440,Zambia,894,0,LTU,ZMB
17300,Lithuania,440,Zimbabwe,716,5,LTU,ZWE
17302,Lithuania,440,Angola,24,2,LTU,AGO
17303,Lithuania,440,Cameroon,120,32,LTU,CMR
17304,Lithuania,440,Congo,178,6,LTU,COG
17305,Lithuania,440,DR Congo,180,3,LTU,COD
17307,Lithuania,440,Algeria,12,12,LTU,DZA
17308,Lithuania,440,Egypt,818,91,LTU,EGY
17309,Lithuania,440,Libya,434,5,LTU,LBY
17310,Lithuania,440,Morocco,504,15,LTU,MAR
17311,Lithuania,440,Sudan,729,2,LTU,SDN
17312,Lithuania,440,Tunisia,788,8,LTU,TUN
17314,Lithuania,440,Namibia,516,1,LTU,NAM
17315,Lithuania,440,South Africa,710,26,LTU,ZAF
17317,Lithuania,440,Benin,204,0,LTU,BEN
17318,Lithuania,440,Côte d'Ivoire,384,1,LTU,CIV
17319,Lithuania,440,Gambia,270,0,LTU,GMB
17320,Lithuania,440,Ghana,288,8,LTU,GHA
17321,Lithuania,440,Guinea,324,1,LTU,GIN
17322,Lithuania,440,Liberia,430,5,LTU,LBR
17323,Lithuania,440,Mali,466,1,LTU,MLI
17324,Lithuania,440,Mauritania,478,0,LTU,MRT
17325,Lithuania,440,Nigeria,566,5,LTU,NGA
17326,Lithuania,440,Togo,768,0,LTU,TGO
17329,Lithuania,440,Kazakhstan,398,4475,LTU,KAZ
17330,Lithuania,440,Kyrgyzstan,417,366,LTU,KGZ
17331,Lithuania,440,Tajikistan,762,380,LTU,TJK
17332,Lithuania,440,Turkmenistan,795,218,LTU,TKM
17333,Lithuania,440,Uzbekistan,860,852,LTU,UZB
17335,Lithuania,440,China,156,201,LTU,CHN
17336,Lithuania,440,North Korea,408,6,LTU,PRK
17337,Lithuania,440,Japan,392,24,LTU,JPN
17338,Lithuania,440,Mongolia,496,56,LTU,MNG
17339,Lithuania,440,South Korea,410,14,LTU,KOR
17341,Lithuania,440,Afghanistan,4,43,LTU,AFG
17342,Lithuania,440,Bangladesh,50,46,LTU,BGD
17343,Lithuania,440,India,356,597,LTU,IND
17344,Lithuania,440,Iran,364,63,LTU,IRN
17345,Lithuania,440,Maldives,462,1,LTU,MDV
17346,Lithuania,440,Nepal,524,16,LTU,NPL
17347,Lithuania,440,Pakistan,586,7,LTU,PAK
17348,Lithuania,440,Sri Lanka,144,64,LTU,LKA
17350,Lithuania,440,Cambodia,116,4,LTU,KHM
17351,Lithuania,440,Indonesia,360,11,LTU,IDN
17352,Lithuania,440,Laos,418,3,LTU,LAO
17353,Lithuania,440,Malaysia,458,12,LTU,MYS
17354,Lithuania,440,Philippines,608,61,LTU,PHL
17355,Lithuania,440,Singapore,702,5,LTU,SGP
17356,Lithuania,440,Thailand,764,21,LTU,THA
17357,Lithuania,440,Vietnam,704,42,LTU,VNM
17359,Lithuania,440,Armenia,51,450,LTU,ARM
17360,Lithuania,440,Azerbaijan,31,727,LTU,AZE
17361,Lithuania,440,Bahrain,48,5,LTU,BHR
17362,Lithuania,440,Cyprus,196,54,LTU,CYP
17363,Lithuania,440,Georgia,268,514,LTU,GEO
17364,Lithuania,440,Iraq,368,58,LTU,IRQ
17365,Lithuania,440,Israel,376,154,LTU,ISR
17366,Lithuania,440,Jordan,400,8,LTU,JOR
17367,Lithuania,440,Kuwait,414,5,LTU,KWT
17368,Lithuania,440,Lebanon,422,15,LTU,LBN
17369,Lithuania,440,Oman,512,5,LTU,OMN
17370,Lithuania,440,Qatar,634,8,LTU,QAT
17371,Lithuania,440,Saudi Arabia,682,15,LTU,SAU
17372,Lithuania,440,Palestine,275,8,LTU,PSE
17373,Lithuania,440,Syria,760,454,LTU,SYR
17374,Lithuania,440,Türkiye,792,245,LTU,TUR
17375,Lithuania,440,UAE,784,64,LTU,ARE
17378,Lithuania,440,Belarus,112,35625,LTU,BLR
17379,Lithuania,440,Bulgaria,100,147,LTU,BGR
17380,Lithuania,440,Czechia,203,126,LTU,CZE
17381,Lithuania,440,Hungary,348,147,LTU,HUN
17382,Lithuania,440,Poland,616,2002,LTU,POL
17383,Lithuania,440,Moldova,498,986,LTU,MDA
17384,Lithuania,440,Romania,642,379,LTU,ROU
17385,Lithuania,440,Russia,643,54490,LTU,RUS
17386,Lithuania,440,Slovakia,703,75,LTU,SVK
17387,Lithuania,440,Ukraine,804,43908,LTU,UKR
17389,Lithuania,440,Denmark,208,637,LTU,DNK
17390,Lithuania,440,Estonia,233,866,LTU,EST
17391,Lithuania,440,Finland,246,173,LTU,FIN
17392,Lithuania,440,Iceland,352,60,LTU,ISL
17393,Lithuania,440,Ireland,372,1886,LTU,IRL
17394,Lithuania,440,Latvia,428,6029,LTU,LVA
17395,Lithuania,440,Norway,578,2911,LTU,NOR
17396,Lithuania,440,Sweden,752,585,LTU,SWE
17397,Lithuania,440,UK,826,6975,LTU,GBR
17399,Lithuania,440,Albania,8,29,LTU,ALB
17400,Lithuania,440,Bosnia and Herzegovina,70,2,LTU,BIH
17401,Lithuania,440,Croatia,191,37,LTU,HRV
17402,Lithuania,440,Greece,300,109,LTU,GRC
17403,Lithuania,440,Italy,380,677,LTU,ITA
17404,Lithuania,440,Malta,470,20,LTU,MLT
17405,Lithuania,440,Macedonia,807,7,LTU,MKD
17406,Lithuania,440,Portugal,620,135,LTU,PRT
17407,Lithuania,440,Serbia,688,14,LTU,SRB
17408,Lithuania,440,Slovenia,705,11,LTU,SVN
17409,Lithuania,440,Spain,724,878,LTU,ESP
17411,Lithuania,440,Austria,40,84,LTU,AUT
17412,Lithuania,440,Belgium,56,287,LTU,BEL
17413,Lithuania,440,France,250,547,LTU,FRA
17414,Lithuania,440,Germany,276,2202,LTU,DEU
17415,Lithuania,440,Luxembourg,442,25,LTU,LUX
17416,Lithuania,440,Monaco,492,0,LTU,MCO
17417,Lithuania,440,Netherlands,528,327,LTU,NLD
17418,Lithuania,440,Switzerland,756,105,LTU,CHE
17421,Lithuania,440,Aruba,533,1,LTU,ABW
17422,Lithuania,440,Bahamas,44,0,LTU,BHS
17423,Lithuania,440,Cuba,192,15,LTU,CUB
17424,Lithuania,440,Dominica,212,0,LTU,DMA
17425,Lithuania,440,Jamaica,388,0,LTU,JAM
17427,Lithuania,440,Belize,84,0,LTU,BLZ
17428,Lithuania,440,Honduras,340,1,LTU,HND
17429,Lithuania,440,Mexico,484,35,LTU,MEX
17430,Lithuania,440,Nicaragua,558,1,LTU,NIC
17432,Lithuania,440,Argentina,32,68,LTU,ARG
17433,Lithuania,440,Bolivia,68,1,LTU,BOL
17434,Lithuania,440,Brazil,76,81,LTU,BRA
17435,Lithuania,440,Chile,152,4,LTU,CHL
17436,Lithuania,440,Colombia,170,20,LTU,COL
17437,Lithuania,440,Ecuador,218,5,LTU,ECU
17438,Lithuania,440,Guyana,328,1,LTU,GUY
17439,Lithuania,440,Paraguay,600,0,LTU,PRY
17440,Lithuania,440,Peru,604,12,LTU,PER
17441,Lithuania,440,Suriname,740,0,LTU,SUR
17442,Lithuania,440,Uruguay,858,18,LTU,URY
17443,Lithuania,440,Venezuela,862,25,LTU,VEN
17445,Lithuania,440,Canada,124,40,LTU,CAN
17446,Lithuania,440,USA,840,619,LTU,USA
17449,Lithuania,440,Australia,36,60,LTU,AUS
17450,Lithuania,440,New Zealand,554,12,LTU,NZL
17452,Lithuania,440,Samoa,882,0,LTU,WSM
17453,Lithuania,440,Others,2003,12,LTU,###
17481,Norway,578,Burundi,108,1249,NOR,BDI
17482,Norway,578,Comoros,174,4,NOR,COM
17483,Norway,578,Djibouti,262,68,NOR,DJI
17484,Norway,578,Eritrea,232,25546,NOR,ERI
17485,Norway,578,Ethiopia,231,10556,NOR,ETH
17486,Norway,578,Kenya,404,2567,NOR,KEN
17487,Norway,578,Madagascar,450,547,NOR,MDG
17488,Norway,578,Malawi,454,125,NOR,MWI
17489,Norway,578,Mauritius,480,218,NOR,MUS
17490,Norway,578,Mayotte,175,0,NOR,MYT
17491,Norway,578,Mozambique,508,215,NOR,MOZ
17492,Norway,578,Rwanda,646,736,NOR,RWA
17493,Norway,578,Seychelles,690,14,NOR,SYC
17494,Norway,578,Somalia,706,32285,NOR,SOM
17495,Norway,578,South Sudan,728,198,NOR,SSD
17496,Norway,578,Uganda,800,1764,NOR,UGA
17497,Norway,578,Tanzania,834,1040,NOR,TZA
17498,Norway,578,Zambia,894,620,NOR,ZMB
17499,Norway,578,Zimbabwe,716,355,NOR,ZWE
17501,Norway,578,Angola,24,552,NOR,AGO
